,date,rainfall_mm,rainfall_yesterday,rainfall_2day_total,flood,predicted_flood
1,2019-07-02,0.18,1.07,1.25,0,0
2,2019-07-03,5.54,0.18,5.72,0,0
3,2019-07-04,5.31,5.54,10.85,0,0
4,2019-07-05,4.84,5.31,10.149999999999999,0,0
5,2019-07-06,20.49,4.84,25.33,0,0
6,2019-07-07,10.34,20.49,30.83,0,0
7,2019-07-08,0.1,10.34,10.44,0,0
8,2019-07-09,0.01,0.1,0.11,0,0
9,2019-07-10,0.01,0.01,0.02,0,0
10,2019-07-11,0.0,0.01,0.01,0,0
11,2019-07-12,0.0,0.0,0.0,0,0
12,2019-07-13,0.0,0.0,0.0,0,0
13,2019-07-14,0.0,0.0,0.0,0,0
14,2019-07-15,0.0,0.0,0.0,0,0
15,2019-07-16,0.0,0.0,0.0,0,0
16,2019-07-17,0.0,0.0,0.0,0,0
17,2019-07-18,0.01,0.0,0.01,0,0
18,2019-07-19,0.03,0.01,0.04,0,0
19,2019-07-20,1.13,0.03,1.16,0,0
20,2019-07-21,7.08,1.13,8.21,0,0
21,2019-07-22,4.97,7.08,12.05,0,0
22,2019-07-23,3.38,4.97,8.35,0,0
23,2019-07-24,0.15,3.38,3.53,0,0
24,2019-07-25,2.61,0.15,2.76,0,0
25,2019-07-26,4.92,2.61,7.529999999999999,0,0
26,2019-07-27,4.88,4.92,9.8,0,0
27,2019-07-28,5.71,4.88,10.59,0,0
28,2019-07-29,13.25,5.71,18.96,0,0
29,2019-07-30,14.7,13.25,27.95,0,0
30,2019-07-31,54.78,14.7,69.48,0,0
31,2019-08-01,37.52,54.78,92.30000000000001,0,0
32,2019-08-02,12.63,37.52,50.150000000000006,0,0
33,2019-08-03,35.11,12.63,47.74,0,0
34,2019-08-04,24.92,35.11,60.03,0,0
35,2019-08-05,1.89,24.92,26.810000000000002,0,0
36,2019-08-06,0.08,1.89,1.97,0,0
37,2019-08-07,0.3,0.08,0.38,0,0
38,2019-08-08,19.08,0.3,19.38,0,0
39,2019-08-09,70.93,19.08,90.01,1,1
40,2019-08-10,68.13,70.93,139.06,1,1
41,2019-08-11,10.65,68.13,78.78,0,0
42,2019-08-12,0.41,10.65,11.06,0,0
43,2019-08-13,1.27,0.41,1.68,0,0
44,2019-08-14,5.15,1.27,6.42,0,0
45,2019-08-15,15.01,5.15,20.16,0,0
46,2019-08-16,10.44,15.01,25.45,0,0
47,2019-08-17,16.68,10.44,27.119999999999997,0,0
48,2019-08-18,1.97,16.68,18.65,0,0
49,2019-08-19,0.3,1.97,2.27,0,0
50,2019-08-20,0.25,0.3,0.55,0,0
51,2019-08-21,0.18,0.25,0.43,0,0
52,2019-08-22,0.02,0.18,0.19999999999999998,0,0
53,2019-08-23,0.44,0.02,0.46,0,0
54,2019-08-24,0.03,0.44,0.47,0,0
55,2019-08-25,0.18,0.03,0.21,0,0
56,2019-08-26,23.01,0.18,23.19,0,0
57,2019-08-27,17.68,23.01,40.69,0,0
58,2019-08-28,14.76,17.68,32.44,0,0
59,2019-08-29,4.77,14.76,19.53,0,0
60,2019-08-30,1.94,4.77,6.709999999999999,0,0
61,2019-08-31,3.93,1.94,5.87,0,0
62,2019-09-01,8.69,3.93,12.62,0,0
63,2019-09-02,8.02,8.69,16.71,0,0
64,2019-09-03,2.89,8.02,10.91,0,0
65,2019-09-04,24.78,2.89,27.67,0,0
66,2019-09-05,22.76,24.78,47.540000000000006,0,0
67,2019-09-06,3.09,22.76,25.85,0,0
68,2019-09-07,4.96,3.09,8.05,0,0
69,2019-09-08,18.5,4.96,23.46,0,0
70,2019-09-09,23.02,18.5,41.519999999999996,0,0
71,2019-09-10,29.92,23.02,52.94,0,0
72,2019-09-11,2.6,29.92,32.52,0,0
73,2019-09-12,1.45,2.6,4.05,0,0
74,2019-09-13,2.73,1.45,4.18,0,0
75,2019-09-14,0.16,2.73,2.89,0,0
76,2019-09-15,0.03,0.16,0.19,0,0
77,2019-09-16,0.03,0.03,0.06,0,0
78,2019-09-17,0.01,0.03,0.04,0,0
79,2019-09-18,3.89,0.01,3.9,0,0
80,2019-09-19,0.47,3.89,4.36,0,0
81,2019-09-20,4.75,0.47,5.22,0,0
82,2019-09-21,4.04,4.75,8.79,0,0
83,2019-09-22,1.3,4.04,5.34,0,0
84,2019-09-23,4.34,1.3,5.64,0,0
85,2019-09-24,1.07,4.34,5.41,0,0
86,2019-09-25,14.12,1.07,15.19,0,0
87,2019-09-26,29.34,14.12,43.46,0,0
88,2019-09-27,20.11,29.34,49.45,0,0
89,2019-09-28,8.4,20.11,28.509999999999998,0,0
90,2019-09-29,22.63,8.4,31.03,0,0
91,2019-09-30,17.9,22.63,40.53,0,0
92,2019-10-01,4.26,17.9,22.159999999999997,0,0
93,2019-10-02,0.27,4.26,4.529999999999999,0,0
94,2019-10-03,0.35,0.27,0.62,0,0
95,2019-10-04,0.45,0.35,0.8,0,0
96,2019-10-05,0.11,0.45,0.56,0,0
97,2019-10-06,0.94,0.11,1.05,0,0
98,2019-10-07,0.02,0.94,0.96,0,0
99,2019-10-08,0.01,0.02,0.03,0,0
100,2019-10-09,0.0,0.01,0.01,0,0
101,2019-10-10,0.0,0.0,0.0,0,0
102,2019-10-11,0.0,0.0,0.0,0,0
103,2019-10-12,0.01,0.0,0.01,0,0
104,2019-10-13,0.0,0.01,0.01,0,0
105,2019-10-14,0.0,0.0,0.0,0,0
106,2019-10-15,0.0,0.0,0.0,0,0
107,2019-10-16,0.0,0.0,0.0,0,0
108,2019-10-17,0.0,0.0,0.0,0,0
109,2019-10-18,0.0,0.0,0.0,0,0
110,2019-10-19,0.0,0.0,0.0,0,0
111,2019-10-20,0.0,0.0,0.0,0,0
112,2019-10-21,0.0,0.0,0.0,0,0
113,2019-10-22,0.85,0.0,0.85,0,0
114,2019-10-23,0.06,0.85,0.9099999999999999,0,0
115,2019-10-24,0.0,0.06,0.06,0,0
116,2019-10-25,0.0,0.0,0.0,0,0
117,2019-10-26,0.08,0.0,0.08,0,0
118,2019-10-27,0.21,0.08,0.29,0,0
119,2019-10-28,0.16,0.21,0.37,0,0
120,2019-10-29,17.4,0.16,17.56,0,0
121,2019-10-30,1.1,17.4,18.5,0,0
122,2019-10-31,0.0,1.1,1.1,0,0
123,2019-11-01,0.14,0.0,0.14,0,0
124,2019-11-02,3.73,0.14,3.87,0,0
125,2019-11-03,0.26,3.73,3.99,0,0
126,2019-11-04,0.0,0.26,0.26,0,0
127,2019-11-05,0.0,0.0,0.0,0,0
128,2019-11-06,0.72,0.0,0.72,0,0
129,2019-11-07,1.32,0.72,2.04,0,0
130,2019-11-08,0.26,1.32,1.58,0,0
131,2019-11-09,0.0,0.26,0.26,0,0
132,2019-11-10,0.0,0.0,0.0,0,0
133,2019-11-11,0.41,0.0,0.41,0,0
134,2019-11-12,0.07,0.41,0.48,0,0
135,2019-11-13,0.0,0.07,0.07,0,0
136,2019-11-14,0.02,0.0,0.02,0,0
137,2019-11-15,0.02,0.02,0.04,0,0
138,2019-11-16,0.0,0.02,0.02,0,0
139,2019-11-17,0.0,0.0,0.0,0,0
140,2019-11-18,0.0,0.0,0.0,0,0
141,2019-11-19,0.0,0.0,0.0,0,0
142,2019-11-20,0.0,0.0,0.0,0,0
143,2019-11-21,0.0,0.0,0.0,0,0
144,2019-11-22,0.0,0.0,0.0,0,0
145,2019-11-23,0.0,0.0,0.0,0,0
146,2019-11-24,0.0,0.0,0.0,0,0
147,2019-11-25,0.0,0.0,0.0,0,0
148,2019-11-26,0.0,0.0,0.0,0,0
149,2019-11-27,0.0,0.0,0.0,0,0
150,2019-11-28,0.0,0.0,0.0,0,0
151,2019-11-29,0.0,0.0,0.0,0,0
152,2019-11-30,0.08,0.0,0.08,0,0
153,2019-12-01,0.02,0.08,0.1,0,0
154,2019-12-02,0.0,0.02,0.02,0,0
155,2019-12-03,0.0,0.0,0.0,0,0
156,2019-12-04,0.0,0.0,0.0,0,0
157,2019-12-05,0.0,0.0,0.0,0,0
158,2019-12-06,0.0,0.0,0.0,0,0
159,2019-12-07,0.0,0.0,0.0,0,0
160,2019-12-08,0.0,0.0,0.0,0,0
161,2019-12-09,0.0,0.0,0.0,0,0
162,2019-12-10,0.0,0.0,0.0,0,0
163,2019-12-11,0.0,0.0,0.0,0,0
164,2019-12-12,0.06,0.0,0.06,0,0
165,2019-12-13,0.02,0.06,0.08,0,0
166,2019-12-14,0.0,0.02,0.02,0,0
167,2019-12-15,0.0,0.0,0.0,0,0
168,2019-12-16,0.0,0.0,0.0,0,0
169,2019-12-17,0.0,0.0,0.0,0,0
170,2019-12-18,0.0,0.0,0.0,0,0
171,2019-12-19,0.0,0.0,0.0,0,0
172,2019-12-20,0.0,0.0,0.0,0,0
173,2019-12-21,0.0,0.0,0.0,0,0
174,2019-12-22,0.0,0.0,0.0,0,0
175,2019-12-23,0.0,0.0,0.0,0,0
176,2019-12-24,0.0,0.0,0.0,0,0
177,2019-12-25,0.0,0.0,0.0,0,0
178,2019-12-26,0.0,0.0,0.0,0,0
179,2019-12-27,0.0,0.0,0.0,0,0
180,2019-12-28,0.0,0.0,0.0,0,0
181,2019-12-29,0.0,0.0,0.0,0,0
182,2019-12-30,0.0,0.0,0.0,0,0
183,2019-12-31,0.0,0.0,0.0,0,0
184,2020-01-01,0.0,0.0,0.0,0,0
185,2020-01-02,0.0,0.0,0.0,0,0
186,2020-01-03,0.0,0.0,0.0,0,0
187,2020-01-04,0.0,0.0,0.0,0,0
188,2020-01-05,0.0,0.0,0.0,0,0
189,2020-01-06,0.0,0.0,0.0,0,0
190,2020-01-07,0.0,0.0,0.0,0,0
191,2020-01-08,0.0,0.0,0.0,0,0
192,2020-01-09,0.0,0.0,0.0,0,0
193,2020-01-10,0.0,0.0,0.0,0,0
194,2020-01-11,0.0,0.0,0.0,0,0
195,2020-01-12,0.0,0.0,0.0,0,0
196,2020-01-13,0.0,0.0,0.0,0,0
197,2020-01-14,0.0,0.0,0.0,0,0
198,2020-01-15,0.0,0.0,0.0,0,0
199,2020-01-16,0.0,0.0,0.0,0,0
200,2020-01-17,0.0,0.0,0.0,0,0
201,2020-01-18,0.0,0.0,0.0,0,0
202,2020-01-19,0.0,0.0,0.0,0,0
203,2020-01-20,0.0,0.0,0.0,0,0
204,2020-01-21,0.0,0.0,0.0,0,0
205,2020-01-22,0.0,0.0,0.0,0,0
206,2020-01-23,0.0,0.0,0.0,0,0
207,2020-01-24,0.0,0.0,0.0,0,0
208,2020-01-25,0.0,0.0,0.0,0,0
209,2020-01-26,0.0,0.0,0.0,0,0
210,2020-01-27,0.0,0.0,0.0,0,0
211,2020-01-28,0.0,0.0,0.0,0,0
212,2020-01-29,0.0,0.0,0.0,0,0
213,2020-01-30,0.0,0.0,0.0,0,0
214,2020-01-31,0.0,0.0,0.0,0,0
215,2020-02-01,0.0,0.0,0.0,0,0
216,2020-02-02,0.0,0.0,0.0,0,0
217,2020-02-03,0.0,0.0,0.0,0,0
218,2020-02-04,0.0,0.0,0.0,0,0
219,2020-02-05,0.0,0.0,0.0,0,0
220,2020-02-06,0.0,0.0,0.0,0,0
221,2020-02-07,0.0,0.0,0.0,0,0
222,2020-02-08,0.0,0.0,0.0,0,0
223,2020-02-09,0.0,0.0,0.0,0,0
224,2020-02-10,0.0,0.0,0.0,0,0
225,2020-02-11,0.0,0.0,0.0,0,0
226,2020-02-12,0.0,0.0,0.0,0,0
227,2020-02-13,0.0,0.0,0.0,0,0
228,2020-02-14,0.0,0.0,0.0,0,0
229,2020-02-15,0.0,0.0,0.0,0,0
230,2020-02-16,0.0,0.0,0.0,0,0
231,2020-02-17,0.0,0.0,0.0,0,0
232,2020-02-18,0.0,0.0,0.0,0,0
233,2020-02-19,0.0,0.0,0.0,0,0
234,2020-02-20,0.0,0.0,0.0,0,0
235,2020-02-21,0.0,0.0,0.0,0,0
236,2020-02-22,0.0,0.0,0.0,0,0
237,2020-02-23,0.0,0.0,0.0,0,0
238,2020-02-24,0.0,0.0,0.0,0,0
239,2020-02-25,0.0,0.0,0.0,0,0
240,2020-02-26,0.0,0.0,0.0,0,0
241,2020-02-27,0.0,0.0,0.0,0,0
242,2020-02-28,0.0,0.0,0.0,0,0
243,2020-02-29,0.0,0.0,0.0,0,0
244,2020-03-01,0.0,0.0,0.0,0,0
245,2020-03-02,0.0,0.0,0.0,0,0
246,2020-03-03,0.0,0.0,0.0,0,0
247,2020-03-04,0.0,0.0,0.0,0,0
248,2020-03-05,0.74,0.0,0.74,0,0
249,2020-03-06,0.58,0.74,1.3199999999999998,0,0
250,2020-03-07,0.02,0.58,0.6,0,0
251,2020-03-08,0.0,0.02,0.02,0,0
252,2020-03-09,0.0,0.0,0.0,0,0
253,2020-03-10,0.0,0.0,0.0,0,0
254,2020-03-11,0.0,0.0,0.0,0,0
255,2020-03-12,0.0,0.0,0.0,0,0
256,2020-03-13,0.0,0.0,0.0,0,0
257,2020-03-14,0.0,0.0,0.0,0,0
258,2020-03-15,0.0,0.0,0.0,0,0
259,2020-03-16,0.0,0.0,0.0,0,0
260,2020-03-17,0.0,0.0,0.0,0,0
261,2020-03-18,0.0,0.0,0.0,0,0
262,2020-03-19,0.0,0.0,0.0,0,0
263,2020-03-20,0.0,0.0,0.0,0,0
264,2020-03-21,0.0,0.0,0.0,0,0
265,2020-03-22,0.0,0.0,0.0,0,0
266,2020-03-23,0.02,0.0,0.02,0,0
267,2020-03-24,0.0,0.02,0.02,0,0
268,2020-03-25,0.02,0.0,0.02,0,0
269,2020-03-26,3.41,0.02,3.43,0,0
270,2020-03-27,2.74,3.41,6.15,0,0
271,2020-03-28,0.0,2.74,2.74,0,0
272,2020-03-29,0.0,0.0,0.0,0,0
273,2020-03-30,0.0,0.0,0.0,0,0
274,2020-03-31,0.0,0.0,0.0,0,0
275,2020-04-01,0.0,0.0,0.0,0,0
276,2020-04-02,0.0,0.0,0.0,0,0
277,2020-04-03,0.0,0.0,0.0,0,0
278,2020-04-04,0.0,0.0,0.0,0,0
279,2020-04-05,0.0,0.0,0.0,0,0
280,2020-04-06,0.0,0.0,0.0,0,0
281,2020-04-07,0.0,0.0,0.0,0,0
282,2020-04-08,0.0,0.0,0.0,0,0
283,2020-04-09,0.0,0.0,0.0,0,0
284,2020-04-10,0.0,0.0,0.0,0,0
285,2020-04-11,0.0,0.0,0.0,0,0
286,2020-04-12,0.0,0.0,0.0,0,0
287,2020-04-13,0.0,0.0,0.0,0,0
288,2020-04-14,0.0,0.0,0.0,0,0
289,2020-04-15,0.0,0.0,0.0,0,0
290,2020-04-16,0.0,0.0,0.0,0,0
291,2020-04-17,0.0,0.0,0.0,0,0
292,2020-04-18,0.0,0.0,0.0,0,0
293,2020-04-19,0.0,0.0,0.0,0,0
294,2020-04-20,0.0,0.0,0.0,0,0
295,2020-04-21,0.0,0.0,0.0,0,0
296,2020-04-22,0.0,0.0,0.0,0,0
297,2020-04-23,0.0,0.0,0.0,0,0
298,2020-04-24,0.0,0.0,0.0,0,0
299,2020-04-25,0.0,0.0,0.0,0,0
300,2020-04-26,0.04,0.0,0.04,0,0
301,2020-04-27,0.17,0.04,0.21000000000000002,0,0
302,2020-04-28,0.0,0.17,0.17,0,0
303,2020-04-29,0.0,0.0,0.0,0,0
304,2020-04-30,0.0,0.0,0.0,0,0
305,2020-05-01,0.02,0.0,0.02,0,0
306,2020-05-02,0.0,0.02,0.02,0,0
307,2020-05-03,0.0,0.0,0.0,0,0
308,2020-05-04,0.08,0.0,0.08,0,0
309,2020-05-05,0.69,0.08,0.7699999999999999,0,0
310,2020-05-06,0.0,0.69,0.69,0,0
311,2020-05-07,0.0,0.0,0.0,0,0
312,2020-05-08,0.0,0.0,0.0,0,0
313,2020-05-09,0.0,0.0,0.0,0,0
314,2020-05-10,0.0,0.0,0.0,0,0
315,2020-05-11,0.0,0.0,0.0,0,0
316,2020-05-12,0.0,0.0,0.0,0,0
317,2020-05-13,0.0,0.0,0.0,0,0
318,2020-05-14,0.0,0.0,0.0,0,0
319,2020-05-15,0.0,0.0,0.0,0,0
320,2020-05-16,0.0,0.0,0.0,0,0
321,2020-05-17,0.0,0.0,0.0,0,0
322,2020-05-18,0.0,0.0,0.0,0,0
323,2020-05-19,0.03,0.0,0.03,0,0
324,2020-05-20,0.0,0.03,0.03,0,0
325,2020-05-21,0.0,0.0,0.0,0,0
326,2020-05-22,0.0,0.0,0.0,0,0
327,2020-05-23,0.0,0.0,0.0,0,0
328,2020-05-24,0.0,0.0,0.0,0,0
329,2020-05-25,0.0,0.0,0.0,0,0
330,2020-05-26,0.0,0.0,0.0,0,0
331,2020-05-27,0.0,0.0,0.0,0,0
332,2020-05-28,0.0,0.0,0.0,0,0
333,2020-05-29,0.0,0.0,0.0,0,0
334,2020-05-30,0.21,0.0,0.21,0,0
335,2020-05-31,0.07,0.21,0.28,0,0
336,2020-06-01,0.06,0.07,0.13,0,0
337,2020-06-02,0.04,0.06,0.1,0,0
338,2020-06-03,0.35,0.04,0.38999999999999996,0,0
339,2020-06-04,0.85,0.35,1.2,0,0
340,2020-06-05,2.02,0.85,2.87,0,0
341,2020-06-06,4.96,2.02,6.98,0,0
342,2020-06-07,5.41,4.96,10.370000000000001,0,0
343,2020-06-08,7.59,5.41,13.0,0,0
344,2020-06-09,14.63,7.59,22.22,0,0
345,2020-06-10,27.62,14.63,42.25,0,0
346,2020-06-11,8.55,27.62,36.17,0,0
347,2020-06-12,10.56,8.55,19.11,0,0
348,2020-06-13,35.7,10.56,46.260000000000005,0,0
349,2020-06-14,12.47,35.7,48.17,0,0
350,2020-06-15,0.41,12.47,12.88,0,0
351,2020-06-16,1.58,0.41,1.99,0,0
352,2020-06-17,0.94,1.58,2.52,0,0
353,2020-06-18,0.01,0.94,0.95,0,0
354,2020-06-19,0.0,0.01,0.01,0,0
355,2020-06-20,1.75,0.0,1.75,0,0
356,2020-06-21,0.5,1.75,2.25,0,0
357,2020-06-22,1.1,0.5,1.6,0,0
358,2020-06-23,0.04,1.1,1.1400000000000001,0,0
359,2020-06-24,4.62,0.04,4.66,0,0
360,2020-06-25,2.22,4.62,6.84,0,0
361,2020-06-26,0.88,2.22,3.1,0,0
362,2020-06-27,0.08,0.88,0.96,0,0
363,2020-06-28,0.42,0.08,0.5,0,0
364,2020-06-29,0.21,0.42,0.63,0,0
365,2020-06-30,2.2,0.21,2.41,0,0
366,2020-07-01,0.25,2.2,2.45,0,0
367,2020-07-02,0.31,0.25,0.56,0,0
368,2020-07-03,10.78,0.31,11.09,0,0
369,2020-07-04,8.62,10.78,19.4,0,0
370,2020-07-05,3.79,8.62,12.41,0,0
371,2020-07-06,12.12,3.79,15.91,0,0
372,2020-07-07,1.56,12.12,13.68,0,0
373,2020-07-08,7.16,1.56,8.72,0,0
374,2020-07-09,7.15,7.16,14.31,0,0
375,2020-07-10,8.78,7.15,15.93,0,0
376,2020-07-11,5.74,8.78,14.52,0,0
377,2020-07-12,14.65,5.74,20.39,0,0
378,2020-07-13,4.27,14.65,18.92,0,0
379,2020-07-14,2.76,4.27,7.029999999999999,0,0
380,2020-07-15,7.82,2.76,10.58,0,0
381,2020-07-16,26.11,7.82,33.93,0,0
382,2020-07-17,2.59,26.11,28.7,0,0
383,2020-07-18,0.54,2.59,3.13,0,0
384,2020-07-19,0.13,0.54,0.67,0,0
385,2020-07-20,2.51,0.13,2.6399999999999997,0,0
386,2020-07-21,0.57,2.51,3.0799999999999996,0,0
387,2020-07-22,0.31,0.57,0.8799999999999999,0,0
388,2020-07-23,4.71,0.31,5.02,0,0
389,2020-07-24,10.68,4.71,15.39,0,0
390,2020-07-25,10.4,10.68,21.08,0,0
391,2020-07-26,9.53,10.4,19.93,0,0
392,2020-07-27,0.06,9.53,9.59,0,0
393,2020-07-28,0.55,0.06,0.6100000000000001,0,0
394,2020-07-29,0.69,0.55,1.24,0,0
395,2020-07-30,9.75,0.69,10.44,0,0
396,2020-07-31,4.64,9.75,14.39,0,0
397,2020-08-01,0.87,4.64,5.51,0,0
398,2020-08-02,0.21,0.87,1.08,0,0
399,2020-08-03,0.78,0.21,0.99,0,0
400,2020-08-04,2.16,0.78,2.9400000000000004,0,0
401,2020-08-05,7.14,2.16,9.3,0,0
402,2020-08-06,3.61,7.14,10.75,0,0
403,2020-08-07,9.4,3.61,13.01,0,0
404,2020-08-08,20.02,9.4,29.42,0,0
405,2020-08-09,19.12,20.02,39.14,0,0
406,2020-08-10,28.67,19.12,47.790000000000006,0,0
407,2020-08-11,12.17,28.67,40.84,0,0
408,2020-08-12,19.35,12.17,31.520000000000003,0,0
409,2020-08-13,69.53,19.35,88.88,1,1
410,2020-08-14,22.59,69.53,92.12,0,0
411,2020-08-15,8.36,22.59,30.95,0,0
412,2020-08-16,6.49,8.36,14.85,0,0
413,2020-08-17,38.55,6.49,45.04,0,0
414,2020-08-18,16.99,38.55,55.53999999999999,0,0
415,2020-08-19,12.92,16.99,29.909999999999997,0,0
416,2020-08-20,5.16,12.92,18.08,0,0
417,2020-08-21,24.52,5.16,29.68,0,0
418,2020-08-22,20.58,24.52,45.099999999999994,0,0
419,2020-08-23,43.68,20.58,64.25999999999999,0,0
420,2020-08-24,38.4,43.68,82.08,0,0
421,2020-08-25,6.63,38.4,45.03,0,0
422,2020-08-26,6.86,6.63,13.49,0,0
423,2020-08-27,3.63,6.86,10.49,0,0
424,2020-08-28,2.19,3.63,5.82,0,0
425,2020-08-29,8.12,2.19,10.309999999999999,0,0
426,2020-08-30,41.21,8.12,49.33,0,0
427,2020-08-31,15.87,41.21,57.08,0,0
428,2020-09-01,3.06,15.87,18.93,0,0
429,2020-09-02,1.47,3.06,4.53,0,0
430,2020-09-03,0.82,1.47,2.29,0,0
431,2020-09-04,0.94,0.82,1.7599999999999998,0,0
432,2020-09-05,5.69,0.94,6.630000000000001,0,0
433,2020-09-06,4.75,5.69,10.440000000000001,0,0
434,2020-09-07,1.16,4.75,5.91,0,0
435,2020-09-08,0.03,1.16,1.19,0,0
436,2020-09-09,5.5,0.03,5.53,0,0
437,2020-09-10,5.79,5.5,11.29,0,0
438,2020-09-11,22.51,5.79,28.3,0,0
439,2020-09-12,18.61,22.51,41.120000000000005,0,0
440,2020-09-13,6.03,18.61,24.64,0,0
441,2020-09-14,0.67,6.03,6.7,0,0
442,2020-09-15,0.96,0.67,1.63,0,0
443,2020-09-16,3.32,0.96,4.279999999999999,0,0
444,2020-09-17,0.83,3.32,4.1499999999999995,0,0
445,2020-09-18,0.61,0.83,1.44,0,0
446,2020-09-19,5.27,0.61,5.88,0,0
447,2020-09-20,2.92,5.27,8.19,0,0
448,2020-09-21,5.27,2.92,8.19,0,0
449,2020-09-22,0.27,5.27,5.539999999999999,0,0
450,2020-09-23,2.63,0.27,2.9,0,0
451,2020-09-24,0.3,2.63,2.9299999999999997,0,0
452,2020-09-25,0.17,0.3,0.47,0,0
453,2020-09-26,1.12,0.17,1.29,0,0
454,2020-09-27,0.66,1.12,1.7800000000000002,0,0
455,2020-09-28,6.03,0.66,6.69,0,0
456,2020-09-29,1.24,6.03,7.2700000000000005,0,0
457,2020-09-30,5.25,1.24,6.49,0,0
458,2020-10-01,0.56,5.25,5.8100000000000005,0,0
459,2020-10-02,0.0,0.56,0.56,0,0
460,2020-10-03,0.0,0.0,0.0,0,0
461,2020-10-04,0.0,0.0,0.0,0,0
462,2020-10-05,0.0,0.0,0.0,0,0
463,2020-10-06,0.0,0.0,0.0,0,0
464,2020-10-07,0.0,0.0,0.0,0,0
465,2020-10-08,0.0,0.0,0.0,0,0
466,2020-10-09,0.0,0.0,0.0,0,0
467,2020-10-10,0.0,0.0,0.0,0,0
468,2020-10-11,0.0,0.0,0.0,0,0
469,2020-10-12,0.0,0.0,0.0,0,0
470,2020-10-13,0.0,0.0,0.0,0,0
471,2020-10-14,0.1,0.0,0.1,0,0
472,2020-10-15,0.05,0.1,0.15000000000000002,0,0
473,2020-10-16,0.25,0.05,0.3,0,0
474,2020-10-17,0.53,0.25,0.78,0,0
475,2020-10-18,8.04,0.53,8.569999999999999,0,0
476,2020-10-19,0.22,8.04,8.26,0,0
477,2020-10-20,0.41,0.22,0.63,0,0
478,2020-10-21,0.16,0.41,0.57,0,0
479,2020-10-22,0.05,0.16,0.21000000000000002,0,0
480,2020-10-23,0.0,0.05,0.05,0,0
481,2020-10-24,0.0,0.0,0.0,0,0
482,2020-10-25,0.0,0.0,0.0,0,0
483,2020-10-26,0.0,0.0,0.0,0,0
484,2020-10-27,0.0,0.0,0.0,0,0
485,2020-10-28,0.0,0.0,0.0,0,0
486,2020-10-29,0.0,0.0,0.0,0,0
487,2020-10-30,0.0,0.0,0.0,0,0
488,2020-10-31,0.0,0.0,0.0,0,0
489,2020-11-01,0.0,0.0,0.0,0,0
490,2020-11-02,0.0,0.0,0.0,0,0
491,2020-11-03,0.0,0.0,0.0,0,0
492,2020-11-04,0.0,0.0,0.0,0,0
493,2020-11-05,0.0,0.0,0.0,0,0
494,2020-11-06,0.0,0.0,0.0,0,0
495,2020-11-07,0.0,0.0,0.0,0,0
496,2020-11-08,0.0,0.0,0.0,0,0
497,2020-11-09,0.0,0.0,0.0,0,0
498,2020-11-10,0.0,0.0,0.0,0,0
499,2020-11-11,0.0,0.0,0.0,0,0
500,2020-11-12,0.0,0.0,0.0,0,0
501,2020-11-13,0.0,0.0,0.0,0,0
502,2020-11-14,0.0,0.0,0.0,0,0
503,2020-11-15,0.0,0.0,0.0,0,0
504,2020-11-16,0.0,0.0,0.0,0,0
505,2020-11-17,0.0,0.0,0.0,0,0
506,2020-11-18,0.0,0.0,0.0,0,0
507,2020-11-19,0.0,0.0,0.0,0,0
508,2020-11-20,0.0,0.0,0.0,0,0
509,2020-11-21,0.0,0.0,0.0,0,0
510,2020-11-22,0.0,0.0,0.0,0,0
511,2020-11-23,0.0,0.0,0.0,0,0
512,2020-11-24,0.0,0.0,0.0,0,0
513,2020-11-25,0.02,0.0,0.02,0,0
514,2020-11-26,0.02,0.02,0.04,0,0
515,2020-11-27,0.0,0.02,0.02,0,0
516,2020-11-28,0.0,0.0,0.0,0,0
517,2020-11-29,0.0,0.0,0.0,0,0
518,2020-11-30,0.0,0.0,0.0,0,0
519,2020-12-01,0.0,0.0,0.0,0,0
520,2020-12-02,0.0,0.0,0.0,0,0
521,2020-12-03,0.0,0.0,0.0,0,0
522,2020-12-04,0.0,0.0,0.0,0,0
523,2020-12-05,0.0,0.0,0.0,0,0
524,2020-12-06,0.0,0.0,0.0,0,0
525,2020-12-07,0.0,0.0,0.0,0,0
526,2020-12-08,0.0,0.0,0.0,0,0
527,2020-12-09,0.0,0.0,0.0,0,0
528,2020-12-10,0.09,0.0,0.09,0,0
529,2020-12-11,4.12,0.09,4.21,0,0
530,2020-12-12,0.43,4.12,4.55,0,0
531,2020-12-13,0.0,0.43,0.43,0,0
532,2020-12-14,0.0,0.0,0.0,0,0
533,2020-12-15,0.0,0.0,0.0,0,0
534,2020-12-16,0.0,0.0,0.0,0,0
535,2020-12-17,0.0,0.0,0.0,0,0
536,2020-12-18,0.0,0.0,0.0,0,0
537,2020-12-19,0.0,0.0,0.0,0,0
538,2020-12-20,0.0,0.0,0.0,0,0
539,2020-12-21,0.0,0.0,0.0,0,0
540,2020-12-22,0.0,0.0,0.0,0,0
541,2020-12-23,0.0,0.0,0.0,0,0
542,2020-12-24,0.0,0.0,0.0,0,0
543,2020-12-25,0.0,0.0,0.0,0,0
544,2020-12-26,0.0,0.0,0.0,0,0
545,2020-12-27,0.0,0.0,0.0,0,0
546,2020-12-28,0.0,0.0,0.0,0,0
547,2020-12-29,0.0,0.0,0.0,0,0
548,2020-12-30,0.0,0.0,0.0,0,0
549,2020-12-31,0.0,0.0,0.0,0,0
